rank,island_id,faces,summed_uv_area,min_u,min_v,max_u,max_v
184,436,10,0.0008543406156160671,0.9515160322189331,0.9450249671936035,0.981635332107544,0.9829874038696289
185,450,10,0.0006695464168937626,0.04582509770989418,0.9018533229827881,0.06625362485647202,0.9437761306762695
186,469,10,0.0008559976919606527,0.7508065700531006,0.9219856262207031,0.7855786681175232,0.9613536596298218
187,484,10,0.0008885551676702796,0.9443833231925964,0.21670331060886383,0.9748747944831848,0.25554966926574707
188,576,10,0.0016483734794620064,0.44284796714782715,0.03976300731301308,0.551662802696228,0.06760573387145996
189,578,10,0.0009635579182112608,0.0016294106608256698,0.5044225454330444,0.01892961375415325,0.5868178009986877
190,660,10,0.0008405549623438091,0.9520470499992371,0.28087612986564636,0.981635332107544,0.3190990388393402
191,661,10,0.00038726847575398793,0.30804356932640076,0.4387117922306061,0.32721173763275146,0.4664795994758606
192,668,10,2.1177600846411515e-05,0.4501495063304901,0.046398259699344635,0.4570147395133972,0.05408459156751633
193,687,10,0.0007660535400422219,0.9035125970840454,0.7420595288276672,0.9248464703559875,0.7855786681175232
194,689,10,0.0008946745871696304,0.9266807436943054,0.08079838752746582,0.9572972655296326,0.12033820152282715
195,696,10,0.000899329412600465,0.9272608160972595,0.0016853507841005921,0.9545930027961731,0.041915569454431534
196,697,10,0.0008600006459684728,0.17074625194072723,0.9230502843856812,0.20552146434783936,0.9627057313919067
197,202,9,0.0017853213202760898,0.42818745970726013,0.8791767358779907,0.4759443402290344,0.927550733089447
198,230,9,0.0006026590960725997,0.8971790075302124,0.8206421136856079,0.9140295386314392,0.8734661340713501
199,247,9,0.0007582238743610858,0.2279551923274994,0.967220664024353,0.25825393199920654,0.9978607296943665
200,286,9,0.00020032846932416248,0.5015543103218079,0.9611085057258606,0.5124514698982239,0.991100013256073
201,291,9,0.00010610280400591421,0.9772912859916687,0.8219431042671204,0.9843395352363586,0.8545365333557129
202,403,9,0.00012004957961742058,0.3646446466445923,0.21839356422424316,0.3731836676597595,0.24202850461006165
203,427,9,0.0002756720925605194,0.9030688405036926,0.4476332366466522,0.912677526473999,0.49216973781585693
204,435,9,0.0005008904028684924,0.9623445868492126,0.8518535494804382,0.9802831411361694,0.8883394002914429
205,458,9,0.0007711172566686741,0.5597848296165466,0.9685541391372681,0.5895220041275024,0.9992127418518066
206,459,9,0.0007915922970074263,0.9546172618865967,0.5002867579460144,0.9843394756317139,0.538141667842865
207,497,9,0.00037882484259910143,0.5542094111442566,0.49026668071746826,0.5678882598876953,0.5678881406784058
208,530,9,0.0003741750154970802,0.5205175280570984,0.2675949037075043,0.5354374647140503,0.3299160301685333
209,678,9,0.0005379552831143997,0.8196733593940735,0.9587165117263794,0.8396633267402649,0.9938043355941772
210,680,9,0.0007868527827046279,0.9558221697807312,0.4096471667289734,0.9856916069984436,0.4475499391555786
211,750,9,0.0002179435306981503,0.9548534154891968,0.8216975927352905,0.9640577435493469,0.8599449992179871
212,2,8,3.066119315420224e-05,0.3943515121936798,0.09769570082426071,0.4002259373664856,0.10546493530273438
