rank,island_id,faces,summed_uv_area,min_u,min_v,max_u,max_v
1655,2490,3,7.284952816277723e-05,0.43951448798179626,0.9539369940757751,0.4478606879711151,0.963929295539856
1656,2499,3,3.472336832288647e-06,0.9805991649627686,0.8088412284851074,0.9865719079971313,0.8094650506973267
1657,2508,3,5.979217875451415e-05,0.055507462471723557,0.9539369344711304,0.06169138848781586,0.9644562602043152
1658,2547,3,7.069735816855882e-05,0.7259460687637329,0.9377778768539429,0.7351261377334595,0.9496589303016663
1659,2549,3,2.697410739216366e-07,0.9909420609474182,0.565631091594696,0.9932014346122742,0.565822422504425
1660,2552,3,2.3692989969958944e-07,0.9909420013427734,0.6262649893760681,0.993120551109314,0.6264544725418091
1661,2568,3,7.615897706259034e-06,0.9805991649627686,0.5263055562973022,0.9869606494903564,0.5275691747665405
1662,2582,3,7.81035806340924e-06,0.9805991649627686,0.30859872698783875,0.9873594641685486,0.3098521828651428
1663,2596,3,1.8376720820612036e-06,0.8930580615997314,0.9806401133537292,0.8938992619514465,0.9849891662597656
1664,2605,3,1.394052301151305e-06,0.8196876645088196,0.9806401133537292,0.8200360536575317,0.9851605296134949
1665,2609,3,0.0001206112604883458,0.8819867372512817,0.9176657795906067,0.89030921459198,0.9328388571739197
1666,2617,3,4.982240986173281e-05,0.8285930752754211,0.9539369344711304,0.8344601392745972,0.9636231064796448
1667,2668,3,2.456016281238149e-06,0.0855034664273262,0.9894641041755676,0.08641119301319122,0.9935092926025391
1668,2674,3,2.391247211797065e-06,0.9805991649627686,0.3646487295627594,0.9872998595237732,0.3650621473789215
1669,2686,3,6.250239828509141e-05,0.9688326716423035,0.04258812591433525,0.9771531820297241,0.05069921538233757
1670,2689,3,0.00017036188981511824,0.04461522027850151,0.8959178328514099,0.05460492521524429,0.9141589999198914
1671,2700,3,4.3823571616030677e-07,0.6318079829216003,0.9894641041755676,0.6319595575332642,0.9927858114242554
1672,2709,3,0.00016246407007081132,0.8946393132209778,0.3932598829269409,0.9138261079788208,0.4023818075656891
1673,2772,3,5.879862825963755e-06,0.9688326716423035,0.9302240014076233,0.9762089252471924,0.9319108724594116
