rank,graph_id,vertices,faces,triangles,min_x,min_y,min_z,max_x,max_y,max_z,material_face_counts
0,0,5,1,3,-1.399999976158142,3.2584134146418364e-07,2.0,0.4000000059604645,4.887620121962755e-07,3.0,"{""0"": 1}"
1,1,3,1,1,1.0,3.2584134146418364e-07,2.0,2.0,4.887620121962755e-07,3.0,"{""0"": 1}"
